Time,Sentiment
30/12/2020 17:33,1
30/12/2020 17:39,1
30/12/2020 17:44,1
30/12/2020 17:49,1
30/12/2020 17:54,1
30/12/2020 17:59,1
30/12/2020 18:04,1
30/12/2020 18:09,1
30/12/2020 18:14,1
30/12/2020 18:19,1
30/12/2020 18:24,1
30/12/2020 18:29,1
30/12/2020 18:35,1
30/12/2020 18:40,1
30/12/2020 18:45,1
30/12/2020 18:50,1
30/12/2020 18:55,1
30/12/2020 19:00,1
30/12/2020 19:05,1
30/12/2020 19:10,1
30/12/2020 19:15,1
30/12/2020 19:21,1
30/12/2020 19:26,1
30/12/2020 19:31,1
30/12/2020 19:36,1
30/12/2020 19:41,1
30/12/2020 19:46,1
30/12/2020 19:51,1
30/12/2020 19:56,1
30/12/2020 20:01,1
30/12/2020 20:07,1
30/12/2020 20:12,1
30/12/2020 20:17,1
30/12/2020 20:22,1
30/12/2020 20:27,1
30/12/2020 20:32,1
30/12/2020 20:37,1
30/12/2020 20:42,1
30/12/2020 20:47,1
30/12/2020 20:52,-1
30/12/2020 20:58,1
30/12/2020 21:03,1
30/12/2020 21:08,1
30/12/2020 21:13,1
30/12/2020 21:18,1
30/12/2020 21:23,1
30/12/2020 21:28,1
30/12/2020 21:33,1
30/12/2020 21:38,1
30/12/2020 21:44,1
30/12/2020 21:49,1
30/12/2020 21:54,1
30/12/2020 21:59,1
30/12/2020 22:04,1
30/12/2020 22:09,1
30/12/2020 22:14,1
30/12/2020 22:19,1
30/12/2020 22:24,1
30/12/2020 22:29,1
30/12/2020 22:34,1
30/12/2020 22:40,1
30/12/2020 22:45,1
30/12/2020 22:50,-1
30/12/2020 22:55,1
30/12/2020 23:00,1
30/12/2020 23:05,1
30/12/2020 23:10,1
30/12/2020 23:15,1
30/12/2020 23:21,1
30/12/2020 23:26,1
30/12/2020 23:31,1
30/12/2020 23:36,1
30/12/2020 23:41,1
30/12/2020 23:46,1
30/12/2020 23:52,1
30/12/2020 23:57,1
31/12/2020 00:02,1
31/12/2020 00:07,1
31/12/2020 00:12,1
31/12/2020 00:17,1
31/12/2020 00:22,1
31/12/2020 00:28,-1
31/12/2020 00:33,1
31/12/2020 00:38,1
31/12/2020 00:43,-1
31/12/2020 00:48,1
31/12/2020 00:53,1
31/12/2020 00:58,1
31/12/2020 01:03,1
31/12/2020 01:09,1
31/12/2020 01:14,-1
31/12/2020 01:19,1
31/12/2020 01:24,0
31/12/2020 01:29,1
31/12/2020 01:34,1
31/12/2020 01:39,-1
31/12/2020 01:44,1
31/12/2020 01:49,1
31/12/2020 01:54,1
31/12/2020 01:59,1
31/12/2020 02:05,0
31/12/2020 02:10,1
31/12/2020 02:15,1
31/12/2020 02:20,-1
31/12/2020 02:25,1
31/12/2020 02:30,1
31/12/2020 02:35,0
31/12/2020 02:40,-1
31/12/2020 02:45,1
31/12/2020 02:50,1
31/12/2020 02:55,-1
31/12/2020 03:01,1
31/12/2020 03:06,-1
31/12/2020 03:11,1
31/12/2020 03:16,1
31/12/2020 03:21,-1
31/12/2020 03:26,0
31/12/2020 03:31,-1
31/12/2020 03:36,1
31/12/2020 03:41,-1
31/12/2020 03:46,-1
31/12/2020 03:51,-1
31/12/2020 03:56,1
31/12/2020 04:02,-1
31/12/2020 04:07,-1
31/12/2020 04:12,-1
31/12/2020 04:17,1
31/12/2020 04:22,1
31/12/2020 04:27,-1
31/12/2020 04:32,-1
31/12/2020 04:37,1
31/12/2020 04:42,-1
31/12/2020 04:47,-1
31/12/2020 04:52,-1
31/12/2020 04:58,1
31/12/2020 05:03,-1
31/12/2020 05:08,-1
31/12/2020 05:13,-1
31/12/2020 05:18,-1
31/12/2020 05:23,1
31/12/2020 05:28,0
31/12/2020 05:33,0
31/12/2020 05:38,-1
31/12/2020 05:43,-1
31/12/2020 05:48,0
31/12/2020 05:53,-1
31/12/2020 05:58,-1
31/12/2020 06:03,-1
31/12/2020 06:08,-1
31/12/2020 06:13,1
31/12/2020 06:19,1
31/12/2020 06:24,-1
31/12/2020 06:29,-1
31/12/2020 06:34,1
31/12/2020 06:39,1
31/12/2020 06:44,-1
31/12/2020 06:49,-1
31/12/2020 06:54,-1
31/12/2020 06:59,1
31/12/2020 07:04,-1
31/12/2020 07:09,-1
31/12/2020 07:14,-1
31/12/2020 07:19,1
31/12/2020 07:24,1
31/12/2020 07:29,1
31/12/2020 07:34,1
31/12/2020 07:40,1
31/12/2020 07:45,1
31/12/2020 07:50,1
31/12/2020 07:55,1
31/12/2020 08:00,1
31/12/2020 08:05,1
31/12/2020 08:10,0
31/12/2020 08:15,-1
31/12/2020 08:20,1
31/12/2020 08:25,1
31/12/2020 08:30,-1
31/12/2020 08:35,1
31/12/2020 08:40,1
31/12/2020 08:45,1
31/12/2020 08:50,1
31/12/2020 08:56,1
31/12/2020 09:01,1
31/12/2020 09:06,1
31/12/2020 09:11,-1
31/12/2020 09:16,1
31/12/2020 09:21,0
31/12/2020 09:26,-1
31/12/2020 09:31,1
31/12/2020 09:37,0
31/12/2020 09:42,1
31/12/2020 09:47,1
31/12/2020 09:52,1
31/12/2020 09:57,1
31/12/2020 10:02,0
31/12/2020 10:07,1
31/12/2020 10:12,1
31/12/2020 10:17,1
31/12/2020 10:23,1
31/12/2020 10:28,1
31/12/2020 10:33,1
31/12/2020 10:38,-1
31/12/2020 10:43,-1
31/12/2020 10:48,1
31/12/2020 10:53,1
31/12/2020 10:58,1
31/12/2020 11:03,1
31/12/2020 11:08,1
31/12/2020 11:13,1
31/12/2020 11:18,1
31/12/2020 11:24,1
31/12/2020 11:29,1
31/12/2020 11:34,1
31/12/2020 11:39,1
31/12/2020 11:44,1
31/12/2020 11:49,1
31/12/2020 11:54,1
31/12/2020 11:59,1
31/12/2020 12:04,1
31/12/2020 12:09,1
31/12/2020 12:14,1
31/12/2020 12:19,1
31/12/2020 12:24,1
31/12/2020 12:30,1
31/12/2020 12:35,1
31/12/2020 12:40,1
31/12/2020 12:45,1
31/12/2020 12:50,1
31/12/2020 12:55,1
31/12/2020 13:00,1
31/12/2020 13:05,1
31/12/2020 13:10,1
31/12/2020 13:15,1
31/12/2020 13:20,1
31/12/2020 13:26,1
31/12/2020 13:31,1
31/12/2020 13:36,1
31/12/2020 13:41,1
31/12/2020 13:46,1
31/12/2020 13:51,1
31/12/2020 13:56,1
31/12/2020 14:01,1
31/12/2020 14:06,-1
31/12/2020 14:11,1
31/12/2020 14:16,1
31/12/2020 14:22,1
31/12/2020 14:27,1
31/12/2020 14:32,1
31/12/2020 14:37,1
31/12/2020 14:42,1
31/12/2020 14:47,1
31/12/2020 14:52,1
31/12/2020 14:57,1
31/12/2020 15:02,1
31/12/2020 15:07,1
31/12/2020 15:13,1
31/12/2020 15:18,1
31/12/2020 15:23,1
31/12/2020 15:28,-1
31/12/2020 15:33,1
31/12/2020 15:38,1
31/12/2020 15:43,1
31/12/2020 15:48,1
31/12/2020 15:53,1
31/12/2020 15:58,1
31/12/2020 16:03,1
31/12/2020 16:09,1
31/12/2020 16:14,1
31/12/2020 16:19,1
31/12/2020 16:24,1
31/12/2020 16:29,1
31/12/2020 16:34,1
31/12/2020 16:39,1
31/12/2020 16:44,-1
31/12/2020 16:49,1
31/12/2020 16:54,1
31/12/2020 16:59,1
31/12/2020 17:05,1
31/12/2020 17:10,1
31/12/2020 17:15,1
31/12/2020 17:20,1
31/12/2020 17:25,-1
31/12/2020 17:30,1
31/12/2020 17:35,1
31/12/2020 17:40,1
31/12/2020 17:45,1
31/12/2020 17:50,1
31/12/2020 17:55,1
31/12/2020 18:00,1
31/12/2020 18:06,1
31/12/2020 18:11,0
31/12/2020 18:16,1
31/12/2020 18:21,1
31/12/2020 18:26,1
31/12/2020 18:31,1
31/12/2020 18:36,1
31/12/2020 18:41,1
31/12/2020 18:46,1
31/12/2020 18:51,1
31/12/2020 18:57,1
31/12/2020 19:02,1
31/12/2020 19:07,1
31/12/2020 19:12,1
31/12/2020 19:17,1
31/12/2020 19:22,1
31/12/2020 19:27,1
31/12/2020 19:32,1
31/12/2020 19:37,1
31/12/2020 19:42,1
31/12/2020 19:47,1
31/12/2020 19:52,1
31/12/2020 19:58,0
31/12/2020 20:03,1
31/12/2020 20:08,0
31/12/2020 20:13,1
31/12/2020 20:18,1
31/12/2020 20:23,1
31/12/2020 20:28,1
31/12/2020 20:33,1
31/12/2020 20:38,1
31/12/2020 20:43,1
31/12/2020 20:48,1
31/12/2020 20:53,-1
31/12/2020 20:58,1
31/12/2020 21:04,-1
31/12/2020 21:09,1
31/12/2020 21:14,1
31/12/2020 21:19,1
31/12/2020 21:24,1
31/12/2020 21:29,1
31/12/2020 21:34,1
31/12/2020 21:39,1
31/12/2020 21:44,1
31/12/2020 21:49,1
31/12/2020 21:54,1
31/12/2020 21:59,1
31/12/2020 22:04,1
31/12/2020 22:10,1
31/12/2020 22:15,1
31/12/2020 22:20,-1
31/12/2020 22:25,1
31/12/2020 22:30,1
31/12/2020 22:35,1
31/12/2020 22:40,1
31/12/2020 22:45,1
31/12/2020 22:50,1
31/12/2020 22:55,1
31/12/2020 23:00,1
31/12/2020 23:05,1
31/12/2020 23:10,1
31/12/2020 23:15,-1
31/12/2020 23:21,1
31/12/2020 23:26,1
31/12/2020 23:31,1
31/12/2020 23:36,1
31/12/2020 23:41,1
31/12/2020 23:46,1
31/12/2020 23:51,1
31/12/2020 23:56,1
01/01/2021 00:01,0
01/01/2021 00:06,1
01/01/2021 00:11,1
01/01/2021 00:16,1
01/01/2021 00:21,1
01/01/2021 00:27,1
01/01/2021 00:32,1
01/01/2021 00:42,1
01/01/2021 00:47,1
01/01/2021 00:52,1
01/01/2021 00:57,1
01/01/2021 01:02,1
01/01/2021 01:07,1
01/01/2021 01:12,1
01/01/2021 01:17,1
01/01/2021 01:22,1
01/01/2021 01:27,1
01/01/2021 01:32,1
01/01/2021 01:37,1
01/01/2021 01:42,1
01/01/2021 01:48,1
01/01/2021 01:53,1
01/01/2021 01:58,1
01/01/2021 02:03,0
01/01/2021 02:08,1
01/01/2021 02:13,1
01/01/2021 02:18,1
01/01/2021 02:23,1
01/01/2021 02:28,1
01/01/2021 02:33,1
01/01/2021 02:38,1
01/01/2021 02:43,1
01/01/2021 02:48,1
01/01/2021 02:53,-1
01/01/2021 02:58,1
01/01/2021 03:03,-1
01/01/2021 03:08,1
01/01/2021 03:13,-1
01/01/2021 03:18,1
01/01/2021 03:23,1
01/01/2021 03:28,1
01/01/2021 03:34,1
01/01/2021 03:39,-1
01/01/2021 03:44,1
01/01/2021 03:49,-1
01/01/2021 03:54,1
01/01/2021 03:59,1
01/01/2021 04:04,1
01/01/2021 04:09,-1
01/01/2021 04:14,-1
01/01/2021 04:19,1
01/01/2021 04:24,1
01/01/2021 04:29,1
01/01/2021 04:34,0
01/01/2021 04:39,-1
01/01/2021 04:44,-1
01/01/2021 04:49,1
01/01/2021 04:54,1
01/01/2021 04:59,1
01/01/2021 05:04,1
01/01/2021 05:09,1
01/01/2021 05:14,1
01/01/2021 05:19,1
01/01/2021 05:24,1
01/01/2021 05:29,1
01/01/2021 05:34,1
01/01/2021 05:40,1
01/01/2021 05:45,1
01/01/2021 05:50,-1
01/01/2021 05:55,0
01/01/2021 06:00,1
01/01/2021 06:05,0
01/01/2021 06:10,1
01/01/2021 06:15,1
01/01/2021 06:20,1
01/01/2021 06:25,1
01/01/2021 06:30,1
01/01/2021 06:35,-1
01/01/2021 06:40,-1
01/01/2021 06:45,-1
01/01/2021 06:50,1
01/01/2021 06:55,1
01/01/2021 07:00,1
01/01/2021 07:05,1
01/01/2021 07:10,1
01/01/2021 07:15,-1
01/01/2021 07:20,1
01/01/2021 07:25,-1
01/01/2021 07:30,-1
01/01/2021 07:35,1
01/01/2021 07:40,-1
01/01/2021 07:45,0
01/01/2021 07:51,1
01/01/2021 07:56,1
01/01/2021 08:01,1
01/01/2021 08:06,1
01/01/2021 08:11,1
01/01/2021 08:16,1
01/01/2021 08:21,1
01/01/2021 08:26,1
01/01/2021 08:31,-1
01/01/2021 08:36,1
01/01/2021 08:41,1
01/01/2021 08:46,1
01/01/2021 08:51,1
01/01/2021 08:56,1
01/01/2021 09:01,1
